TRI Incident Number,Subject Injury Level,Subject Injured,Age,Subject Race,Subject Gender,Force Against MOS,Subject Used Force
2020052962037,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020052962040,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020053962029,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020059962213,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020060962035,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020061962041,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020061962097,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020061962099,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020063962054,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020063962134,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020063962289,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020065962090,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020065962119,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020065962183,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020065962204,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020065962245,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962031,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962058,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962071,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962216,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962235,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020066962237,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020067962067,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020068962038,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020071962093,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020079962143,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020080962064,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020080962086,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020086962029,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020086962087,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020086962127,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020086962141,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020090962048,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020090962074,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020090962117,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020092962050,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020092962177,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020092962186,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020094962163,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020094962183,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020096962081,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020098962188,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020100962067,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020102962062,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020103962030,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020107962017,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020120962051,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020121962066,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020121962073,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020122962032,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020122962083,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020122962119,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020122962216,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020124962053,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020127962022,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020131962030,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020132962119,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020132962140,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020133962080,No Injury,N,28,BLACK,MALE,Physical Force,Y
2020134962046,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021020962024,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021024962046,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021024962148,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021025962019,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021029962033,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021032962062,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021032962121,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021032962136,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021032962158,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021033962132,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021033962193,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021033962235,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021033962303,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021033962321,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021037962032,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021037962083,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021037962108,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021042962096,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021044962018,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021044962031,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021049962062,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021051962146,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021053962078,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021053962116,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021059962046,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021059962130,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021059962131,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021059962219,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021061962025,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021061962033,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021061962119,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021061962146,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021062962070,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021062962082,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021062962111,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021062962150,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021062962184,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021063962028,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021063962149,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021063962201,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021063962235,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021065962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021065962116,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021065962142,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021065962262,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962036,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962153,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962198,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962209,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962213,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962228,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021066962229,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021067962068,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021068962027,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021071962041,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021071962161,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021079962016,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021079962052,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021080962067,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021082962073,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021086962071,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021090962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021092962061,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021092962082,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021092962088,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021092962187,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021094962026,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021094962032,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021094962151,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021094962238,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021094962256,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021096962016,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021096962060,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021096962088,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021097962026,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021097962029,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021097962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021098962060,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021100962025,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021100962026,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021100962042,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021100962044,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021100962126,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021103962098,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021103962162,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021107962016,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021107962053,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021109962037,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021120962058,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021121962028,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021121962089,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021121962089,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021122962036,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021124962041,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021124962050,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021126962081,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021127962051,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021131962031,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021132962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021133962214,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021139962019,No Injury,N,28,BLACK,MALE,Physical Force,Y
2021139962081,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022020962158,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022026962030,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962075,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962111,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962183,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962187,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962372,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022033962381,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022038962042,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022042962093,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022042962118,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022043962033,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022044962120,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022045962023,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022047962118,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022049962024,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022051962125,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022059962312,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022060962093,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022060962130,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022060962131,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022061962023,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022061962139,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022061962150,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022061962189,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022062962212,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022065962030,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022065962234,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022065962257,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022065962404,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022066962120,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022066962212,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022067962168,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022068962027,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022068962053,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022068962076,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022071962056,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022079962101,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022082962048,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022082962089,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022086962025,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022086962140,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022086962226,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022087962080,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022088962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022088962115,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022090962017,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022090962140,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022090962142,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022091962105,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022092962021,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022092962090,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022092962134,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022092962144,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022092962183,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022094962123,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022094962178,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022094962236,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022094962391,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022095962053,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022096962071,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022096962136,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022097962037,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022097962055,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022098962123,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022098962133,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022098962174,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022100962097,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022102962068,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022103962017,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022109962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022113962025,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022113962058,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022121962070,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022122962044,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022122962191,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022122962235,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022125962098,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022127962016,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022127962033,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022130962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022133962035,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022133962057,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022133962073,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022134962113,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022139962070,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022139962291,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022140962037,No Injury,N,28,BLACK,MALE,Physical Force,Y
2022140962087,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023020962149,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023028962118,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023029962092,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962043,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962125,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962169,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962230,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962300,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962315,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023033962357,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023037962092,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023037962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023038962072,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023042962049,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023042962150,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023043962021,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023043962113,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023045962028,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023047962087,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023049962071,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023051962076,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023051962201,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023051962202,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023052962136,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023059962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023059962160,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023059962246,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023059962254,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023059962304,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023060962057,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023061962032,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023061962279,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023062962115,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023063962026,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023063962040,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023063962256,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023063962302,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023063962435,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023064962139,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023065962032,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023065962061,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023065962312,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023065962394,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023066962082,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023066962176,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023067962161,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023067962258,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023079962065,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023079962181,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023080962045,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023082962046,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023086962024,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023086962035,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023086962050,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023086962068,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023088962072,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023088962082,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023089962062,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023089962098,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023089962174,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023091962043,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023092962131,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023092962265,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023094962089,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023094962417,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023094962435,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023094962452,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023094962505,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023096962047,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023097962031,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023098962145,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023100962070,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023100962105,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023103962088,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023103962095,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023103962151,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023103962152,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023109962059,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023119962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023120962049,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023121962037,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023122962025,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023122962105,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023124962021,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023125962119,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023126962062,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023129962183,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023129962184,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023131962072,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023132962167,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023132962176,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023133962129,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023139962096,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023139962160,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023139962224,No Injury,N,28,BLACK,MALE,Physical Force,Y
2023139962284,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024024962060,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024037962026,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024038962015,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024043962020,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024043962022,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024052962031,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024059962043,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024059962098,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024061962042,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024062962050,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024063962109,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024063962121,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024064962046,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024065962060,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024066962056,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024068962039,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024082962020,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024088962033,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024089962030,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024090962038,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024096962045,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024098962016,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024121962034,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024122962054,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024122962092,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024124962036,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024132962024,No Injury,N,28,BLACK,MALE,Physical Force,Y
2024132962034,No Injury,N,28,BLACK,MALE,Physical Force,Y
